ICD9dx,CCS Category,CCS Category Description
'65971','195  ','Ot compl bir'
'65973','195  ','Ot compl bir'
'65980','195  ','Ot compl bir'
'65981','195  ','Ot compl bir'
'65983','195  ','Ot compl bir'
'65990','195  ','Ot compl bir'
'65991','195  ','Ot compl bir'
'65993','195  ','Ot compl bir'
'66500','195  ','Ot compl bir'
'66501','195  ','Ot compl bir'
'66503','195  ','Ot compl bir'
'66510','195  ','Ot compl bir'
'66511','195  ','Ot compl bir'
'66512','195  ','Ot compl bir'
'66514','195  ','Ot compl bir'
'66520','195  ','Ot compl bir'
'66522','195  ','Ot compl bir'
'66524','195  ','Ot compl bir'
'66530','195  ','Ot compl bir'
'66531','195  ','Ot compl bir'
'66534','195  ','Ot compl bir'
'66540','195  ','Ot compl bir'
'66541','195  ','Ot compl bir'
'66544','195  ','Ot compl bir'
'66550','195  ','Ot compl bir'
'66551','195  ','Ot compl bir'
'66554','195  ','Ot compl bir'
'66560','195  ','Ot compl bir'
'66561','195  ','Ot compl bir'
'66564','195  ','Ot compl bir'
'66570','195  ','Ot compl bir'
'66571','195  ','Ot compl bir'
'66572','195  ','Ot compl bir'
'66574','195  ','Ot compl bir'
'66580','195  ','Ot compl bir'
'66581','195  ','Ot compl bir'
'66582','195  ','Ot compl bir'
'66583','195  ','Ot compl bir'
'66584','195  ','Ot compl bir'
'66590','195  ','Ot compl bir'
'66591','195  ','Ot compl bir'
'66592','195  ','Ot compl bir'
'66593','195  ','Ot compl bir'
'66594','195  ','Ot compl bir'
'66600','195  ','Ot compl bir'
'66602','195  ','Ot compl bir'
'66604','195  ','Ot compl bir'
'66610','195  ','Ot compl bir'
'66612','195  ','Ot compl bir'
'66614','195  ','Ot compl bir'
'66620','195  ','Ot compl bir'
'66622','195  ','Ot compl bir'
'66624','195  ','Ot compl bir'
'66630','195  ','Ot compl bir'
'66632','195  ','Ot compl bir'
'66634','195  ','Ot compl bir'
'66700','195  ','Ot compl bir'
'66702','195  ','Ot compl bir'
'66704','195  ','Ot compl bir'
'66710','195  ','Ot compl bir'
'66712','195  ','Ot compl bir'
'66714','195  ','Ot compl bir'
'66800','195  ','Ot compl bir'
'66801','195  ','Ot compl bir'
'66802','195  ','Ot compl bir'
'66803','195  ','Ot compl bir'
'66804','195  ','Ot compl bir'
'66810','195  ','Ot compl bir'
'66811','195  ','Ot compl bir'
'66812','195  ','Ot compl bir'
'66813','195  ','Ot compl bir'
'66814','195  ','Ot compl bir'
'66820','195  ','Ot compl bir'
'66821','195  ','Ot compl bir'
'66822','195  ','Ot compl bir'
'66823','195  ','Ot compl bir'
'66824','195  ','Ot compl bir'
'66880','195  ','Ot compl bir'
'66881','195  ','Ot compl bir'
'66882','195  ','Ot compl bir'
'66883','195  ','Ot compl bir'
'66884','195  ','Ot compl bir'
'66890','195  ','Ot compl bir'
'66891','195  ','Ot compl bir'
'66892','195  ','Ot compl bir'
'66893','195  ','Ot compl bir'
'66894','195  ','Ot compl bir'
'66900','195  ','Ot compl bir'
'66901','195  ','Ot compl bir'
'66902','195  ','Ot compl bir'
'66903','195  ','Ot compl bir'
'66904','195  ','Ot compl bir'
'66910','195  ','Ot compl bir'
'66911','195  ','Ot compl bir'
'66912','195  ','Ot compl bir'
'66913','195  ','Ot compl bir'
'66914','195  ','Ot compl bir'
'66920','195  ','Ot compl bir'
'66921','195  ','Ot compl bir'
'66922','195  ','Ot compl bir'
'66923','195  ','Ot compl bir'
'66924','195  ','Ot compl bir'
'66930','195  ','Ot compl bir'
'66932','195  ','Ot compl bir'
'66934','195  ','Ot compl bir'
'66940','195  ','Ot compl bir'
'66941','195  ','Ot compl bir'
'66942','195  ','Ot compl bir'
'66943','195  ','Ot compl bir'
'66944','195  ','Ot compl bir'
'66960','195  ','Ot compl bir'
'66961','195  ','Ot compl bir'
'66970','195  ','Ot compl bir'
'66971','195  ','Ot compl bir'
'66980','195  ','Ot compl bir'
'66981','195  ','Ot compl bir'
'66982','195  ','Ot compl bir'
'66983','195  ','Ot compl bir'
'66984','195  ','Ot compl bir'
'66990','195  ','Ot compl bir'
'66991','195  ','Ot compl bir'
'66992','195  ','Ot compl bir'
'66993','195  ','Ot compl bir'
'66994','195  ','Ot compl bir'
'67000','195  ','Ot compl bir'
'67002','195  ','Ot compl bir'
'67004','195  ','Ot compl bir'
'67010','195  ','Ot compl bir'
'67012','195  ','Ot compl bir'
'67014','195  ','Ot compl bir'
'67020','195  ','Ot compl bir'
'67022','195  ','Ot compl bir'
'67024','195  ','Ot compl bir'
'67030','195  ','Ot compl bir'
'67032','195  ','Ot compl bir'
'67034','195  ','Ot compl bir'
'67080','195  ','Ot compl bir'
'67082','195  ','Ot compl bir'
'67084','195  ','Ot compl bir'
'67100','195  ','Ot compl bir'
'67101','195  ','Ot compl bir'
'67102','195  ','Ot compl bir'
'67103','195  ','Ot compl bir'
'67104','195  ','Ot compl bir'
'67110','195  ','Ot compl bir'
'67111','195  ','Ot compl bir'
'67112','195  ','Ot compl bir'
'67113','195  ','Ot compl bir'
'67114','195  ','Ot compl bir'
'67120','195  ','Ot compl bir'
'67121','195  ','Ot compl bir'
'67122','195  ','Ot compl bir'
'67123','195  ','Ot compl bir'
'67124','195  ','Ot compl bir'
'67130','195  ','Ot compl bir'
'67131','195  ','Ot compl bir'
'67133','195  ','Ot compl bir'
'67140','195  ','Ot compl bir'
'67142','195  ','Ot compl bir'
'67144','195  ','Ot compl bir'
'67150','195  ','Ot compl bir'
'67151','195  ','Ot compl bir'
'67152','195  ','Ot compl bir'
'67153','195  ','Ot compl bir'
'67154','195  ','Ot compl bir'
'67180','195  ','Ot compl bir'
'67181','195  ','Ot compl bir'
'67182','195  ','Ot compl bir'
'67183','195  ','Ot compl bir'
'67184','195  ','Ot compl bir'
'67190','195  ','Ot compl bir'
'67191','195  ','Ot compl bir'
'67192','195  ','Ot compl bir'
'67193','195  ','Ot compl bir'
'67194','195  ','Ot compl bir'
'67200','195  ','Ot compl bir'
'67202','195  ','Ot compl bir'
'67204','195  ','Ot compl bir'
'67300','195  ','Ot compl bir'
'67301','195  ','Ot compl bir'
'67302','195  ','Ot compl bir'
'67303','195  ','Ot compl bir'
'67304','195  ','Ot compl bir'
'67310','195  ','Ot compl bir'
'67311','195  ','Ot compl bir'
'67312','195  ','Ot compl bir'
'67313','195  ','Ot compl bir'
'67314','195  ','Ot compl bir'
'67320','195  ','Ot compl bir'
'67321','195  ','Ot compl bir'
'67322','195  ','Ot compl bir'
'67323','195  ','Ot compl bir'
'67324','195  ','Ot compl bir'
'67330','195  ','Ot compl bir'
'67331','195  ','Ot compl bir'
'67332','195  ','Ot compl bir'
'67333','195  ','Ot compl bir'
'67334','195  ','Ot compl bir'
'67380','195  ','Ot compl bir'
'67381','195  ','Ot compl bir'
'67382','195  ','Ot compl bir'
'67383','195  ','Ot compl bir'
'67384','195  ','Ot compl bir'
'67400','195  ','Ot compl bir'
'67401','195  ','Ot compl bir'
'67402','195  ','Ot compl bir'
'67403','195  ','Ot compl bir'
'67404','195  ','Ot compl bir'
'67410','195  ','Ot compl bir'
'67412','195  ','Ot compl bir'
'67414','195  ','Ot compl bir'
'67420','195  ','Ot compl bir'
'67422','195  ','Ot compl bir'
'67424','195  ','Ot compl bir'
'67430','195  ','Ot compl bir'
'67432','195  ','Ot compl bir'
'67434','195  ','Ot compl bir'
'67440','195  ','Ot compl bir'
'67442','195  ','Ot compl bir'
'67444','195  ','Ot compl bir'
'67450','195  ','Ot compl bir'
'67451','195  ','Ot compl bir'
'67452','195  ','Ot compl bir'
'67453','195  ','Ot compl bir'
'67454','195  ','Ot compl bir'
'67480','195  ','Ot compl bir'
'67482','195  ','Ot compl bir'
'67484','195  ','Ot compl bir'
'67490','195  ','Ot compl bir'
'67492','195  ','Ot compl bir'
'67494','195  ','Ot compl bir'
'67500','195  ','Ot compl bir'
'67501','195  ','Ot compl bir'
'67502','195  ','Ot compl bir'
'67503','195  ','Ot compl bir'
'67504','195  ','Ot compl bir'
'67510','195  ','Ot compl bir'
'67511','195  ','Ot compl bir'
'67512','195  ','Ot compl bir'
'67513','195  ','Ot compl bir'
'67514','195  ','Ot compl bir'
'67520','195  ','Ot compl bir'
'67521','195  ','Ot compl bir'
'67522','195  ','Ot compl bir'
'67523','195  ','Ot compl bir'
'67524','195  ','Ot compl bir'
'67580','195  ','Ot compl bir'
'67581','195  ','Ot compl bir'
'67582','195  ','Ot compl bir'
'67583','195  ','Ot compl bir'
'67584','195  ','Ot compl bir'
'67590','195  ','Ot compl bir'
'67591','195  ','Ot compl bir'
'67592','195  ','Ot compl bir'
'67593','195  ','Ot compl bir'
'67594','195  ','Ot compl bir'
'67600','195  ','Ot compl bir'
'67601','195  ','Ot compl bir'
'67602','195  ','Ot compl bir'
'67603','195  ','Ot compl bir'
'67604','195  ','Ot compl bir'
'67610','195  ','Ot compl bir'
'67611','195  ','Ot compl bir'
'67612','195  ','Ot compl bir'
'67613','195  ','Ot compl bir'
'67614','195  ','Ot compl bir'
'67620','195  ','Ot compl bir'
'67621','195  ','Ot compl bir'
'67622','195  ','Ot compl bir'
'67623','195  ','Ot compl bir'
'67624','195  ','Ot compl bir'
'67630','195  ','Ot compl bir'
'67631','195  ','Ot compl bir'
'67632','195  ','Ot compl bir'
'67633','195  ','Ot compl bir'
'67634','195  ','Ot compl bir'
'67640','195  ','Ot compl bir'
'67641','195  ','Ot compl bir'
'67642','195  ','Ot compl bir'
'67643','195  ','Ot compl bir'
'67644','195  ','Ot compl bir'
'67650','195  ','Ot compl bir'
'67651','195  ','Ot compl bir'
'67652','195  ','Ot compl bir'
'67653','195  ','Ot compl bir'
'67654','195  ','Ot compl bir'
'67660','195  ','Ot compl bir'
'67661','195  ','Ot compl bir'
'67662','195  ','Ot compl bir'
'67663','195  ','Ot compl bir'
'67664','195  ','Ot compl bir'
'67680','195  ','Ot compl bir'
'67681','195  ','Ot compl bir'
'67682','195  ','Ot compl bir'
'67683','195  ','Ot compl bir'
'67684','195  ','Ot compl bir'
'67690','195  ','Ot compl bir'
'67691','195  ','Ot compl bir'
'67692','195  ','Ot compl bir'
'67693','195  ','Ot compl bir'
'67694','195  ','Ot compl bir'
'677  ','195  ','Ot compl bir'
'67800','195  ','Ot compl bir'
'67801','195  ','Ot compl bir'
'67803','195  ','Ot compl bir'
'67900','195  ','Ot compl bir'
'67901','195  ','Ot compl bir'
'67902','195  ','Ot compl bir'
'67903','195  ','Ot compl bir'
'67904','195  ','Ot compl bir'
'67910','195  ','Ot compl bir'
'67911','195  ','Ot compl bir'
'67912','195  ','Ot compl bir'
'67913','195  ','Ot compl bir'
'67914','195  ','Ot compl bir'
'V230 ','195  ','Ot compl bir'
'V231 ','195  ','Ot compl bir'
'V232 ','195  ','Ot compl bir'
'V233 ','195  ','Ot compl bir'
'V234 ','195  ','Ot compl bir'
'V2341','195  ','Ot compl bir'
'V2349','195  ','Ot compl bir'
'V235 ','195  ','Ot compl bir'
'V237 ','195  ','Ot compl bir'
'V238 ','195  ','Ot compl bir'
'V2381','195  ','Ot compl bir'
'V2382','195  ','Ot compl bir'
'V2383','195  ','Ot compl bir'
'V2384','195  ','Ot compl bir'
'V2385','195  ','Ot compl bir'
'V2386','195  ','Ot compl bir'
'V2389','195  ','Ot compl bir'
'V239 ','195  ','Ot compl bir'
'650  ','196  ','Nml preg/del'
'65100','196  ','Nml preg/del'
'65101','196  ','Nml preg/del'
'65110','196  ','Nml preg/del'
'65111','196  ','Nml preg/del'
'65120','196  ','Nml preg/del'
'65121','196  ','Nml preg/del'
'65170','196  ','Nml preg/del'
'65171','196  ','Nml preg/del'
'65173','196  ','Nml preg/del'
'65180','196  ','Nml preg/del'
'65181','196  ','Nml preg/del'
'65190','196  ','Nml preg/del'
'65191','196  ','Nml preg/del'
'V220 ','196  ','Nml preg/del'
'V221 ','196  ','Nml preg/del'
'V222 ','196  ','Nml preg/del'
'V240 ','196  ','Nml preg/del'
'V241 ','196  ','Nml preg/del'
'V242 ','196  ','Nml preg/del'
'V270 ','196  ','Nml preg/del'
'V724 ','196  ','Nml preg/del'
'V7242','196  ','Nml preg/del'
'V9100','196  ','Nml preg/del'
'V9101','196  ','Nml preg/del'
'V9102','196  ','Nml preg/del'
'V9103','196  ','Nml preg/del'
'V9109','196  ','Nml preg/del'
'V9110','196  ','Nml preg/del'
'V9111','196  ','Nml preg/del'
'V9112','196  ','Nml preg/del'
'V9119','196  ','Nml preg/del'
'V9120','196  ','Nml preg/del'
'V9121','196  ','Nml preg/del'
'V9122','196  ','Nml preg/del'
'V9129','196  ','Nml preg/del'
'V9190','196  ','Nml preg/del'
'V9191','196  ','Nml preg/del'
'V9192','196  ','Nml preg/del'
'V9199','196  ','Nml preg/del'
'0201 ','197  ','Skin infectn'
'0210 ','197  ','Skin infectn'
'0220 ','197  ','Skin infectn'
'0311 ','197  ','Skin infectn'
'03285','197  ','Skin infectn'
'035  ','197  ','Skin infectn'
'0390 ','197  ','Skin infectn'
'6800 ','197  ','Skin infectn'
'6801 ','197  ','Skin infectn'
'6802 ','197  ','Skin infectn'
'6803 ','197  ','Skin infectn'
'6804 ','197  ','Skin infectn'
'6805 ','197  ','Skin infectn'
'6806 ','197  ','Skin infectn'
'6807 ','197  ','Skin infectn'
'6808 ','197  ','Skin infectn'
'6809 ','197  ','Skin infectn'
'68100','197  ','Skin infectn'
'68101','197  ','Skin infectn'
'68102','197  ','Skin infectn'
'68110','197  ','Skin infectn'
'68111','197  ','Skin infectn'
'6819 ','197  ','Skin infectn'
'6820 ','197  ','Skin infectn'
'6821 ','197  ','Skin infectn'
'6822 ','197  ','Skin infectn'
'6823 ','197  ','Skin infectn'
'6824 ','197  ','Skin infectn'
'6825 ','197  ','Skin infectn'
'6826 ','197  ','Skin infectn'
'6827 ','197  ','Skin infectn'
'6828 ','197  ','Skin infectn'
'6829 ','197  ','Skin infectn'
'684  ','197  ','Skin infectn'
'6850 ','197  ','Skin infectn'
'6851 ','197  ','Skin infectn'
'6860 ','197  ','Skin infectn'
'68600','197  ','Skin infectn'
'68601','197  ','Skin infectn'
'68609','197  ','Skin infectn'
'6861 ','197  ','Skin infectn'
'6868 ','197  ','Skin infectn'
'6869 ','197  ','Skin infectn'
'690  ','198  ','Ot infl skin'
'69010','198  ','Ot infl skin'
'69011','198  ','Ot infl skin'
'69012','198  ','Ot infl skin'
'69018','198  ','Ot infl skin'
'6908 ','198  ','Ot infl skin'
'69276','198  ','Ot infl skin'
'69277','198  ','Ot infl skin'
'6940 ','198  ','Ot infl skin'
'6941 ','198  ','Ot infl skin'
'6942 ','198  ','Ot infl skin'
'6943 ','198  ','Ot infl skin'
'6944 ','198  ','Ot infl skin'
'6945 ','198  ','Ot infl skin'
'69460','198  ','Ot infl skin'
'69461','198  ','Ot infl skin'
'6948 ','198  ','Ot infl skin'
'6949 ','198  ','Ot infl skin'
'6950 ','198  ','Ot infl skin'
'6951 ','198  ','Ot infl skin'
'69510','198  ','Ot infl skin'
'69511','198  ','Ot infl skin'
'69512','198  ','Ot infl skin'
'69513','198  ','Ot infl skin'
'69514','198  ','Ot infl skin'
'69515','198  ','Ot infl skin'
'69519','198  ','Ot infl skin'
'6952 ','198  ','Ot infl skin'
'6953 ','198  ','Ot infl skin'
'6954 ','198  ','Ot infl skin'
'69550','198  ','Ot infl skin'
'69551','198  ','Ot infl skin'
'69552','198  ','Ot infl skin'
'69553','198  ','Ot infl skin'
'69554','198  ','Ot infl skin'
'69555','198  ','Ot infl skin'
'69556','198  ','Ot infl skin'
'69557','198  ','Ot infl skin'
'69558','198  ','Ot infl skin'
'69559','198  ','Ot infl skin'
'69581','198  ','Ot infl skin'
'69589','198  ','Ot infl skin'
'6959 ','198  ','Ot infl skin'
'6960 ','198  ','Ot infl skin'
'6961 ','198  ','Ot infl skin'
'6962 ','198  ','Ot infl skin'
'6963 ','198  ','Ot infl skin'
'6964 ','198  ','Ot infl skin'
'6965 ','198  ','Ot infl skin'
'6968 ','198  ','Ot infl skin'
'6970 ','198  ','Ot infl skin'
'6971 ','198  ','Ot infl skin'
'6978 ','198  ','Ot infl skin'
'6979 ','198  ','Ot infl skin'
'6980 ','198  ','Ot infl skin'
'6981 ','198  ','Ot infl skin'
'6982 ','198  ','Ot infl skin'
'6983 ','198  ','Ot infl skin'
'6984 ','198  ','Ot infl skin'
'6988 ','198  ','Ot infl skin'
'6989 ','198  ','Ot infl skin'
'7070 ','199  ','Ulcer skin'
'70700','199  ','Ulcer skin'
'70701','199  ','Ulcer skin'
'70702','199  ','Ulcer skin'
'70703','199  ','Ulcer skin'
'70704','199  ','Ulcer skin'
'70705','199  ','Ulcer skin'
'70706','199  ','Ulcer skin'
'70707','199  ','Ulcer skin'
'70709','199  ','Ulcer skin'
'7071 ','199  ','Ulcer skin'
'70710','199  ','Ulcer skin'
'70711','199  ','Ulcer skin'
'70712','199  ','Ulcer skin'
'70713','199  ','Ulcer skin'
'70714','199  ','Ulcer skin'
'70715','199  ','Ulcer skin'
'70719','199  ','Ulcer skin'
'70720','199  ','Ulcer skin'
'70721','199  ','Ulcer skin'
'70722','199  ','Ulcer skin'
'70723','199  ','Ulcer skin'
'70724','199  ','Ulcer skin'
'70725','199  ','Ulcer skin'
'7078 ','199  ','Ulcer skin'
'7079 ','199  ','Ulcer skin'
'69275','200  ','Oth skin dx'
'700  ','200  ','Oth skin dx'
'7010 ','200  ','Oth skin dx'
'7011 ','200  ','Oth skin dx'
'7012 ','200  ','Oth skin dx'
'7013 ','200  ','Oth skin dx'
'7014 ','200  ','Oth skin dx'
'7015 ','200  ','Oth skin dx'
'7018 ','200  ','Oth skin dx'
'7019 ','200  ','Oth skin dx'
'702  ','200  ','Oth skin dx'
'7020 ','200  ','Oth skin dx'
'7021 ','200  ','Oth skin dx'
'70211','200  ','Oth skin dx'
'70219','200  ','Oth skin dx'
'7028 ','200  ','Oth skin dx'
'7030 ','200  ','Oth skin dx'
'7038 ','200  ','Oth skin dx'
'7039 ','200  ','Oth skin dx'
'70400','200  ','Oth skin dx'
'70401','200  ','Oth skin dx'
'70402','200  ','Oth skin dx'
'70409','200  ','Oth skin dx'
'7041 ','200  ','Oth skin dx'
'7042 ','200  ','Oth skin dx'
'7043 ','200  ','Oth skin dx'
'70441','200  ','Oth skin dx'
'70442','200  ','Oth skin dx'
'7048 ','200  ','Oth skin dx'
'7049 ','200  ','Oth skin dx'
'7050 ','200  ','Oth skin dx'
'7051 ','200  ','Oth skin dx'
'70521','200  ','Oth skin dx'
'70522','200  ','Oth skin dx'
'70581','200  ','Oth skin dx'
'70582','200  ','Oth skin dx'
'70583','200  ','Oth skin dx'
'70589','200  ','Oth skin dx'
'7059 ','200  ','Oth skin dx'
'7060 ','200  ','Oth skin dx'
